,gnd,person,sameAs,forename,surname,dateOfDeath,dateOfBirth
1094,http://d-nb.info/gnd/118562940,"{'dateOfDeath': '1960', 'forename': 'Melanie', 'surname': 'Klein', 'professionOrOccupation': [{'@id': 'http://d-nb.info/gnd/4228427-2', '@value': 'Psychoanalytikerin'}], 'biographicalOrHistoricalInformation': 'Österr. Psychoanalytikerin, lebte ab 1926 in London', 'gender': {'@id': 'http://d-nb.info/standards/vocab/gnd/gender#female', '@value': 'Frau'}, 'dateOfBirth': '1882', 'depiction': {'image': 'http://upload.wikimedia.org/wikipedia/commons/c/c4/Gedenktafel_Melanie_Klein.jpg', 'url': 'https://commons.wikimedia.org/wiki/File:Gedenktafel_Melanie_Klein.jpg?uselang=de', 'thumbnail': 'https://commons.wikimedia.org/wiki/Special:FilePath/Gedenktafel_Melanie_Klein.jpg?width=270'}, 'preferredName': 'Melanie Klein', 'placeOfBirth': {'@id': 'http://d-nb.info/gnd/4066009-6', '@value': 'Wien'}}","[{'@id': 'http://toolserver.org/~authoritycontrol/redirect/gnd/de/118562940', 'publisher': {'icon': 'http://de.wikipedia.org/favicon.ico', 'name': 'Wikipedia (Deutsch)', 'abbr': 'WKPDE'}}, {'@id': 'http://data.bnf.fr/11909838', 'publisher': {'icon': 'http://www.bnf.fr/bnf_dev/icono/favicon.ico', 'name': 'Bibliothèque nationale de France | National Library of France', 'abbr': 'BNF'}}, {'@id': 'http://en.wikipedia.org/wiki/Melanie_Klein', 'publisher': {'icon': 'http://en.wikipedia.org/favicon.ico', 'name': 'Wikipedia (Englisch)', 'abbr': 'WKP'}}, {'@id': 'http://id.loc.gov/authorities/names/n80040505', 'publisher': {'icon': 'http://www.loc.gov/favicon.ico', 'name': 'Library of Congress / NACO', 'abbr': 'LC'}}, {'@id': 'http://viaf.org/viaf/88346506', 'publisher': {'icon': 'http://viaf.org/viaf/images/viaf.ico', 'name': 'VIAF - Virtual International Authority File', 'abbr': 'VIAF'}}, {'@id': 'http://www.isni.org/0000000121029118', 'publisher': {'icon': 'http://www.isni.org/sites/default/files/isni_new_favicon.ico', 'name': 'International Standard Name Identifier (ISO 27729)', 'abbr': 'ISNI'}}]",Melanie,Klein,1960,1882
1095,http://d-nb.info/gnd/126881251,"{'periodOfActivity': '1935', 'preferredName': 'Otto Röckh', 'surname': 'Röckh', 'forename': 'Otto'}","[{'@id': 'http://viaf.org/viaf/8391817', 'publisher': {'icon': 'http://viaf.org/viaf/images/viaf.ico', 'name': 'VIAF - Virtual International Authority File', 'abbr': 'VIAF'}}, {'@id': 'http://www.isni.org/0000000017923734', 'publisher': {'icon': 'http://www.isni.org/sites/default/files/isni_new_favicon.ico', 'name': 'International Standard Name Identifier (ISO 27729)', 'abbr': 'ISNI'}}]",Otto,Röckh,,
1096,http://d-nb.info/gnd/116281383,"{'dateOfDeath': '22. Juli 1949', 'variantName': ['Ernst Karl Preczang', 'Peter Labor'], 'forename': 'Ernst', 'surname': 'Preczang', 'professionOrOccupation': [{'@id': 'http://d-nb.info/gnd/4053309-8', '@value': 'Schriftsteller'}], 'placeOfDeath': {'@value': 'Sarnen'}, 'dateOfBirth': '16. Januar 1870', 'gender': {'@id': 'http://d-nb.info/standards/vocab/gnd/gender#male', '@value': 'Mann'}, 'preferredName': 'Ernst Preczang', 'placeOfBirth': {'@id': 'http://d-nb.info/gnd/4066318-8', '@value': 'Winsen (Luhe)'}}","[{'@id': 'http://toolserver.org/~authoritycontrol/redirect/gnd/de/116281383', 'publisher': {'icon': 'http://de.wikipedia.org/favicon.ico', 'name': 'Wikipedia (Deutsch)', 'abbr': 'WKPDE'}}, {'@id': 'http://id.loc.gov/authorities/names/no2003038815', 'publisher': {'icon': 'http://www.loc.gov/favicon.ico', 'name': 'Library of Congress / NACO', 'abbr': 'LC'}}, {'@id': 'http://viaf.org/viaf/72141180', 'publisher': {'icon': 'http://viaf.org/viaf/images/viaf.ico', 'name': 'VIAF - Virtual International Authority File', 'abbr': 'VIAF'}}, {'@id': 'http://www.deutsche-biographie.de/pnd116281383.html', 'publisher': {'name': 'Historische Kommission bei der Bayerischen Akademie der Wissenschaften und Bundesarchiv', 'abbr': 'HKBAWB'}}, {'@id': 'http://www.isni.org/0000000047475194', 'publisher': {'icon': 'http://www.isni.org/sites/default/files/isni_new_favicon.ico', 'name': 'International Standard Name Identifier (ISO 27729)', 'abbr': 'ISNI'}}]",Ernst,Preczang,22. Juli 1949,16. Januar 1870
1097,http://d-nb.info/gnd/118593293,"{'placeOfActivity': [{'@id': 'http://d-nb.info/gnd/4050471-2', '@value': 'Rom'}], 'dateOfDeath': '66', 'variantName': ['Gaius Titus Petronius Arbiter', 'Gaius Petronius Arbiter', 'Titi Petronius Arbiter', 'Titus Petronius Arbiter', 'Titus Petronius Arbiter', 'Pétrone, de Marseille', 'Petrone, de Marseille', 'Gajus Titus Petronius', 'C. Petronius Arbiter', 'Petronius, Satirist', 'Petronius, Dichter', 'Petronius Arbiter', 'Titus Petronius', 'Titus A. Petronius', 'Titus Arbiter Petronius', 'Gaius Petronius', 'Gajus Petronius', 'Titus P. Arbiter', 'Gaius P. Arbiter', 'C. Petronius', '... Petronius', '... Petrone', 'Titus Petronio Arbitro', 'Petronius', 'Petronio', 'Petronio Arbitro', 'Petrone', 'Petron', 'Petroniusz', 'Petronio Arbitro', 'Titus Petronius Arbitrus'], 'depiction': {'image': 'http://upload.wikimedia.org/wikipedia/commons/4/41/SatyriconPithou1587.jpg', 'url': 'https://commons.wikimedia.org/wiki/File:SatyriconPithou1587.jpg?uselang=de', 'thumbnail': 'https://commons.wikimedia.org/wiki/Special:FilePath/SatyriconPithou1587.jpg?width=270'}, 'surname': 'Petronius, Arbiter', 'professionOrOccupation': [{'@id': 'http://d-nb.info/gnd/4333843-4', '@value': 'Satiriker'}], 'biographicalOrHistoricalInformation': 'Röm. Dichter', 'preferredName': 'Petronius, Arbiter', 'gender': {'@id': 'http://d-nb.info/standards/vocab/gnd/gender#male', '@value': 'Mann'}}","[{'@id': 'http://toolserver.org/~authoritycontrol/redirect/gnd/de/118593293', 'publisher': {'icon': 'http://de.wikipedia.org/favicon.ico', 'name': 'Wikipedia (Deutsch)', 'abbr': 'WKPDE'}}, {'@id': 'http://data.bnf.fr/11919447', 'publisher': {'icon': 'http://www.bnf.fr/bnf_dev/icono/favicon.ico', 'name': 'Bibliothèque nationale de France | National Library of France', 'abbr': 'BNF'}}, {'@id': 'http://en.wikipedia.org/wiki/Petronius', 'publisher': {'icon': 'http://en.wikipedia.org/favicon.ico', 'name': 'Wikipedia (Englisch)', 'abbr': 'WKP'}}, {'@id': 'http://id.loc.gov/authorities/names/n79142770', 'publisher': {'icon': 'http://www.loc.gov/favicon.ico', 'name': 'Library of Congress / NACO', 'abbr': 'LC'}}, {'@id': 'http://viaf.org/viaf/95155909', 'publisher': {'icon': 'http://viaf.org/viaf/images/viaf.ico', 'name': 'VIAF - Virtual International Authority File', 'abbr': 'VIAF'}}, {'@id': 'http://www.isni.org/0000000081678155', 'publisher': {'icon': 'http://www.isni.org/sites/default/files/isni_new_favicon.ico', 'name': 'International Standard Name Identifier (ISO 27729)', 'abbr': 'ISNI'}}]",,"Petronius, Arbiter",66,
1098,http://d-nb.info/gnd/118819321,"{'dateOfDeath': '17. November 1983', 'variantName': ['Hans Martin Elster', 'Hans Bruneck', 'H. M. Elster', 'Hanns M. Elster'], 'forename': 'Hanns Martin', 'surname': 'Elster', 'professionOrOccupation': [{'@id': 'http://d-nb.info/gnd/4053309-8', '@value': 'Schriftsteller'}, {'@id': 'http://d-nb.info/gnd/4167838-2', '@value': 'Literarhistoriker'}], 'biographicalOrHistoricalInformation': 'Dt. Verleger u. Schriftsteller', 'gender': {'@id': 'http://d-nb.info/standards/vocab/gnd/gender#male', '@value': 'Mann'}, 'preferredName': 'Hanns Martin Elster', 'dateOfBirth': '11. Juni 1888'}","[{'@id': 'http://toolserver.org/~authoritycontrol/redirect/gnd/de/118819321', 'publisher': {'icon': 'http://de.wikipedia.org/favicon.ico', 'name': 'Wikipedia (Deutsch)', 'abbr': 'WKPDE'}}, {'@id': 'http://id.loc.gov/authorities/names/n82272742', 'publisher': {'icon': 'http://www.loc.gov/favicon.ico', 'name': 'Library of Congress / NACO', 'abbr': 'LC'}}, {'@id': 'http://viaf.org/viaf/69726059', 'publisher': {'icon': 'http://viaf.org/viaf/images/viaf.ico', 'name': 'VIAF - Virtual International Authority File', 'abbr': 'VIAF'}}, {'@id': 'http://www.isni.org/000000011069573X', 'publisher': {'icon': 'http://www.isni.org/sites/default/files/isni_new_favicon.ico', 'name': 'International Standard Name Identifier (ISO 27729)', 'abbr': 'ISNI'}}, {'@id': 'http://www.isni.org/0000000368580315', 'publisher': {'icon': 'http://www.isni.org/sites/default/files/isni_new_favicon.ico', 'name': 'International Standard Name Identifier (ISO 27729)', 'abbr': 'ISNI'}}]",Hanns Martin,Elster,17. November 1983,11. Juni 1888
1099,http://d-nb.info/gnd/117275646,"{'placeOfActivity': [{'@id': 'http://d-nb.info/gnd/4042011-5', '@value': 'New York, NY'}, {'@id': 'http://d-nb.info/gnd/4008756-6', '@value': 'Buenos Aires'}], 'dateOfDeath': '1976', 'variantName': ['Tete Harens Tetens', 'T. H. Tetens', 'Fritz Tetens'], 'forename': 'Tete Harens', 'surname': 'Tetens', 'periodOfActivity': '1938', 'professionOrOccupation': [{'@id': 'http://d-nb.info/gnd/4176310-5', '@value': 'Publizist'}], 'biographicalOrHistoricalInformation': 'New York; Buenos Aires (Wirkungsorte); Publizist', 'gender': {'@id': 'http://d-nb.info/standards/vocab/gnd/gender#male', '@value': 'Mann'}, 'preferredName': 'Tete Harens Tetens', 'dateOfBirth': '1899'}","[{'@id': 'http://id.loc.gov/authorities/names/no2002092437', 'publisher': {'icon': 'http://www.loc.gov/favicon.ico', 'name': 'Library of Congress / NACO', 'abbr': 'LC'}}, {'@id': 'http://viaf.org/viaf/74625514', 'publisher': {'icon': 'http://viaf.org/viaf/images/viaf.ico', 'name': 'VIAF - Virtual International Authority File', 'abbr': 'VIAF'}}, {'@id': 'http://www.isni.org/0000000108586462', 'publisher': {'icon': 'http://www.isni.org/sites/default/files/isni_new_favicon.ico', 'name': 'International Standard Name Identifier (ISO 27729)', 'abbr': 'ISNI'}}]",Tete Harens,Tetens,1976,1899
1100,http://d-nb.info/gnd/133794156,"{'placeOfActivity': [{'@id': 'http://d-nb.info/gnd/4019947-2', '@value': 'Gelsenkirchen'}], 'dateOfDeath': '1968', 'forename': 'Georg', 'surname': 'Werner', 'professionOrOccupation': [{'@id': 'http://d-nb.info/gnd/4005674-0', '@value': 'Bergmann'}, {'@id': 'http://d-nb.info/gnd/4198121-2', '@value': 'Steiger'}, {'@id': 'http://d-nb.info/gnd/4053309-8', '@value': 'Schriftsteller'}], 'biographicalOrHistoricalInformation': ""Aus Breslau stammender Bergmann und Steiger, der auch schriftstellerisch tätig war; Herausgeber der Zeitschritf 'Die Knappschaft'"", 'placeOfDeath': {'@id': 'http://d-nb.info/gnd/4005728-8', '@value': 'Berlin'}, 'dateOfBirth': '1877', 'preferredName': 'Georg Werner', 'placeOfBirth': {'@id': 'http://d-nb.info/gnd/4008216-7', '@value': 'Breslau'}}","[{'@id': 'http://id.loc.gov/authorities/names/n50002500', 'publisher': {'icon': 'http://www.loc.gov/favicon.ico', 'name': 'Library of Congress / NACO', 'abbr': 'LC'}}, {'@id': 'http://viaf.org/viaf/57813415', 'publisher': {'icon': 'http://viaf.org/viaf/images/viaf.ico', 'name': 'VIAF - Virtual International Authority File', 'abbr': 'VIAF'}}]",Georg,Werner,1968,1877
1101,http://d-nb.info/gnd/101625340,"{'forename': 'Ferdinand', 'professionOrOccupation': [{'@id': 'http://d-nb.info/gnd/4182956-6', '@value': 'Statistiker'}, {'@id': 'http://d-nb.info/gnd/4150507-4', '@value': 'Dozent'}, {'@id': 'http://d-nb.info/gnd/4053309-8', '@value': 'Schriftsteller'}, {'@value': 'Schriftpsychologe'}], 'preferredName': 'Ferdinand Buomberger', 'placeOfBirth': {'@value': 'Bütschwil'}, 'dateOfDeath': '3. August 1946', 'variantName': ['Johannes Laikos', 'Bruder Augustinus'], 'surname': 'Buomberger', 'biographicalOrHistoricalInformation': 'Ab 1916 hauptberufl. Schriftexperte und Graphopsychologe; Komponist weltl. Schlager und religiöser Lieder', 'placeOfDeath': {'@id': 'http://d-nb.info/gnd/4064967-2', '@value': 'Weggis'}, 'gender': {'@id': 'http://d-nb.info/standards/vocab/gnd/gender#male', '@value': 'Mann'}, 'academicDegree': 'Dr. rer. pol.', 'dateOfBirth': '12. Dezember 1874'}","[{'@id': 'http://www.hls-dhs-dss.ch/textes/d/D25336.php', 'publisher': {'icon': 'http://www.hls-dhs-dss.ch/favicon.ico', 'name': 'Historisches Lexikon der Schweiz (HLS)', 'abbr': 'CH_HLS'}}]",Ferdinand,Buomberger,3. August 1946,12. Dezember 1874
1102,http://d-nb.info/gnd/140695583,"{'dateOfDeath': '1918', 'variantName': ['Walter Homann von Birkenburg', 'Moritz von Birkenburg'], 'forename': 'Walter', 'surname': 'Homann', 'professionOrOccupation': [{'@id': 'http://d-nb.info/gnd/4053309-8', '@value': 'Schriftsteller'}], 'preferredName': 'Walter Homann', 'dateOfBirth': '1887'}","[{'@id': 'http://id.loc.gov/authorities/names/no2010090398', 'publisher': {'icon': 'http://www.loc.gov/favicon.ico', 'name': 'Library of Congress / NACO', 'abbr': 'LC'}}, {'@id': 'http://viaf.org/viaf/107695644', 'publisher': {'icon': 'http://viaf.org/viaf/images/viaf.ico', 'name': 'VIAF - Virtual International Authority File', 'abbr': 'VIAF'}}]",Walter,Homann,1918,1887
1103,http://d-nb.info/gnd/126640416,"{'periodOfActivity': '1932', 'preferredName': 'K. Mittler-Neuter', 'surname': 'Mittler-Neuter', 'forename': 'K.'}","[{'@id': 'http://viaf.org/viaf/8385226', 'publisher': {'icon': 'http://viaf.org/viaf/images/viaf.ico', 'name': 'VIAF - Virtual International Authority File', 'abbr': 'VIAF'}}]",K.,Mittler-Neuter,,
1104,http://d-nb.info/gnd/118704206,"{'dateOfDeath': '1971', 'variantName': ['Yohannesŭ Hesen', 'Johann Hessen'], 'forename': 'Johannes', 'surname': 'Hessen', 'professionOrOccupation': [{'@id': 'http://d-nb.info/gnd/4059756-8', '@value': 'Theologe'}, {'@id': 'http://d-nb.info/gnd/4199236-2', '@value': 'Philologe'}, {'@id': 'http://d-nb.info/gnd/4045790-4', '@value': 'Philosoph'}], 'biographicalOrHistoricalInformation': 'Professor; Dt. Philosoph u. Theologe', 'gender': {'@id': 'http://d-nb.info/standards/vocab/gnd/gender#male', '@value': 'Mann'}, 'preferredName': 'Johannes Hessen', 'dateOfBirth': '1889'}","[{'@id': 'http://toolserver.org/~authoritycontrol/redirect/gnd/de/118704206', 'publisher': {'icon': 'http://de.wikipedia.org/favicon.ico', 'name': 'Wikipedia (Deutsch)', 'abbr': 'WKPDE'}}, {'@id': 'http://data.bnf.fr/13006335', 'publisher': {'icon': 'http://www.bnf.fr/bnf_dev/icono/favicon.ico', 'name': 'Bibliothèque nationale de France | National Library of France', 'abbr': 'BNF'}}, {'@id': 'http://id.loc.gov/authorities/names/n82130695', 'publisher': {'icon': 'http://www.loc.gov/favicon.ico', 'name': 'Library of Congress / NACO', 'abbr': 'LC'}}, {'@id': 'http://viaf.org/viaf/110024693', 'publisher': {'icon': 'http://viaf.org/viaf/images/viaf.ico', 'name': 'VIAF - Virtual International Authority File', 'abbr': 'VIAF'}}, {'@id': 'http://www.isni.org/0000000109340587', 'publisher': {'icon': 'http://www.isni.org/sites/default/files/isni_new_favicon.ico', 'name': 'International Standard Name Identifier (ISO 27729)', 'abbr': 'ISNI'}}]",Johannes,Hessen,1971,1889
1105,http://d-nb.info/gnd/118561103,"{'dateOfDeath': '1. Juni 1968', 'variantName': ['Helen Adams Keller', 'Helen A. Keller', 'Ellen Ker', 'Ellen Ḳeller'], 'forename': 'Helen', 'surname': 'Keller', 'professionOrOccupation': [{'@id': 'http://d-nb.info/gnd/4053311-6', '@value': 'Schriftstellerin'}], 'biographicalOrHistoricalInformation': 'blind u. taubstumm ab 2. Lebensjahr, starb in Easton, Conn.', 'gender': {'@id': 'http://d-nb.info/standards/vocab/gnd/gender#female', '@value': 'Frau'}, 'dateOfBirth': '27. Juni 1880', 'depiction': {'image': 'http://upload.wikimedia.org/wikipedia/commons/f/f7/Helen_KellerA.jpg', 'url': 'https://commons.wikimedia.org/wiki/File:Helen_KellerA.jpg?uselang=de', 'thumbnail': 'https://commons.wikimedia.org/wiki/Special:FilePath/Helen_KellerA.jpg?width=270'}, 'preferredName': 'Helen Keller', 'placeOfBirth': {'@id': 'http://d-nb.info/gnd/10357513-3', '@value': 'Tuscumbia, Ala.'}}","[{'@id': 'http://toolserver.org/~authoritycontrol/redirect/gnd/de/118561103', 'publisher': {'icon': 'http://de.wikipedia.org/favicon.ico', 'name': 'Wikipedia (Deutsch)', 'abbr': 'WKPDE'}}, {'@id': 'http://data.bnf.fr/11909560', 'publisher': {'icon': 'http://www.bnf.fr/bnf_dev/icono/favicon.ico', 'name': 'Bibliothèque nationale de France | National Library of France', 'abbr': 'BNF'}}, {'@id': 'http://en.wikipedia.org/wiki/Helen_Keller', 'publisher': {'icon': 'http://en.wikipedia.org/favicon.ico', 'name': 'Wikipedia (Englisch)', 'abbr': 'WKP'}}, {'@id': 'http://id.loc.gov/authorities/names/n83158974', 'publisher': {'icon': 'http://www.loc.gov/favicon.ico', 'name': 'Library of Congress / NACO', 'abbr': 'LC'}}, {'@id': 'http://viaf.org/viaf/36920292', 'publisher': {'icon': 'http://viaf.org/viaf/images/viaf.ico', 'name': 'VIAF - Virtual International Authority File', 'abbr': 'VIAF'}}, {'@id': 'http://www.isni.org/000000012278350X', 'publisher': {'icon': 'http://www.isni.org/sites/default/files/isni_new_favicon.ico', 'name': 'International Standard Name Identifier (ISO 27729)', 'abbr': 'ISNI'}}]",Helen,Keller,1. Juni 1968,27. Juni 1880
1106,http://d-nb.info/gnd/116115653,"{'dateOfDeath': '8. August 1979', 'variantName': ['E. Belzner'], 'forename': 'Emil', 'surname': 'Belzner', 'professionOrOccupation': [{'@id': 'http://d-nb.info/gnd/4053309-8', '@value': 'Schriftsteller'}, {'@id': 'http://d-nb.info/gnd/4028781-6', '@value': 'Journalist'}], 'biographicalOrHistoricalInformation': 'Dt. Schriftsteller und Journalist', 'placeOfDeath': {'@id': 'http://d-nb.info/gnd/4023996-2', '@value': 'Heidelberg'}, 'dateOfBirth': '13. Juni 1901', 'gender': {'@id': 'http://d-nb.info/standards/vocab/gnd/gender#male', '@value': 'Mann'}, 'preferredName': 'Emil Belzner', 'placeOfBirth': {'@id': 'http://d-nb.info/gnd/4008388-3', '@value': 'Bruchsal'}}","[{'@id': 'http://toolserver.org/~authoritycontrol/redirect/gnd/de/116115653', 'publisher': {'icon': 'http://de.wikipedia.org/favicon.ico', 'name': 'Wikipedia (Deutsch)', 'abbr': 'WKPDE'}}, {'@id': 'http://data.bnf.fr/12758300', 'publisher': {'icon': 'http://www.bnf.fr/bnf_dev/icono/favicon.ico', 'name': 'Bibliothèque nationale de France | National Library of France', 'abbr': 'BNF'}}, {'@id': 'http://id.loc.gov/authorities/names/no94019458', 'publisher': {'icon': 'http://www.loc.gov/favicon.ico', 'name': 'Library of Congress / NACO', 'abbr': 'LC'}}, {'@id': 'http://viaf.org/viaf/73978602', 'publisher': {'icon': 'http://viaf.org/viaf/images/viaf.ico', 'name': 'VIAF - Virtual International Authority File', 'abbr': 'VIAF'}}, {'@id': 'http://www.isni.org/0000000109158769', 'publisher': {'icon': 'http://www.isni.org/sites/default/files/isni_new_favicon.ico', 'name': 'International Standard Name Identifier (ISO 27729)', 'abbr': 'ISNI'}}]",Emil,Belzner,8. August 1979,13. Juni 1901
1107,http://d-nb.info/gnd/126825092,"{'periodOfActivity': '1935', 'prefix': 'de', 'preferredName': 'Francisco de Reynoso', 'surname': 'Reynoso', 'forename': 'Francisco'}",,Francisco,Reynoso,,
1108,http://d-nb.info/gnd/118796461,"{'placeOfActivity': [{'@id': 'http://d-nb.info/gnd/4005728-8', '@value': 'Berlin'}], 'dateOfDeath': '26. November 1949', 'forename': 'Martin', 'surname': 'Beradt', 'familialRelationship': [{'@id': 'http://d-nb.info/gnd/116124598', 'relationship': 'Ehefrau', 'preferredName': 'Charlotte Beradt'}], 'professionOrOccupation': [{'@id': 'http://d-nb.info/gnd/4029050-5', '@value': 'Jurist'}, {'@id': 'http://d-nb.info/gnd/4053309-8', '@value': 'Schriftsteller'}], 'placeOfDeath': {'@id': 'http://d-nb.info/gnd/4042011-5', '@value': 'New York, NY'}, 'dateOfBirth': '26. August 1881', 'gender': {'@id': 'http://d-nb.info/standards/vocab/gnd/gender#male', '@value': 'Mann'}, 'preferredName': 'Martin Beradt', 'placeOfBirth': {'@id': 'http://d-nb.info/gnd/4036934-1', '@value': 'Magdeburg'}}","[{'@id': 'http://toolserver.org/~authoritycontrol/redirect/gnd/de/118796461', 'publisher': {'icon': 'http://de.wikipedia.org/favicon.ico', 'name': 'Wikipedia (Deutsch)', 'abbr': 'WKPDE'}}, {'@id': 'http://data.bnf.fr/12781663', 'publisher': {'icon': 'http://www.bnf.fr/bnf_dev/icono/favicon.ico', 'name': 'Bibliothèque nationale de France | National Library of France', 'abbr': 'BNF'}}, {'@id': 'http://id.loc.gov/authorities/names/n88606937', 'publisher': {'icon': 'http://www.loc.gov/favicon.ico', 'name': 'Library of Congress / NACO', 'abbr': 'LC'}}, {'@id': 'http://viaf.org/viaf/39503912', 'publisher': {'icon': 'http://viaf.org/viaf/images/viaf.ico', 'name': 'VIAF - Virtual International Authority File', 'abbr': 'VIAF'}}, {'@id': 'http://www.isni.org/0000000108900749', 'publisher': {'icon': 'http://www.isni.org/sites/default/files/isni_new_favicon.ico', 'name': 'International Standard Name Identifier (ISO 27729)', 'abbr': 'ISNI'}}]",Martin,Beradt,26. November 1949,26. August 1881
